user711,-0.19831842184066772,-0.10641899704933167,0.01898372173309326,-0.09079677611589432,-0.059680432081222534,-0.09622235596179962,0.1343841701745987,0.2879291772842407,-0.1487835943698883,-0.21555443108081818,-0.012005268596112728,-0.081663578748703,-0.0782286748290062,0.24567213654518127,0.04002900421619415,0.0874045193195343,-0.14003463089466095,0.18703849613666534,0.178227499127388,-0.11884516477584839,-0.016449764370918274,-0.2667912542819977,0.01886378601193428,-0.11738976836204529,-0.04736031964421272,-0.04144003987312317,-0.03300149366259575,-0.02460363134741783,0.02777615375816822,0.07082857191562653,-0.027642643079161644,0.10164931416511536,-0.07021017372608185,-0.0958566963672638,0.04589200019836426,-0.04081857204437256,0.09098640084266663,-0.024562843143939972,0.06548107415437698,0.0545087605714798,-0.03907429054379463,-0.01719675399363041,0.16571174561977386,-0.030581694096326828,0.03281030431389809,-0.057291630655527115,-2.0715415477752686,-0.020103542134165764,-0.21731632947921753,-0.21761053800582886,0.1163424551486969,-0.013189265504479408,0.1340966373682022,0.25133293867111206,0.18504348397254944,0.29545795917510986,-0.05295734107494354,0.3361092805862427,0.04973657429218292,0.046173736453056335,0.14515258371829987,0.00040517791057936847,-0.06426078081130981,1.4347992873808835e-05,-0.03553507849574089,0.02943849004805088,-0.0697750598192215,0.23943428695201874,-0.2612367570400238,0.3705768883228302,-0.1736331582069397,-0.10748662799596786,0.18996979296207428,-0.021350719034671783,0.05659008398652077,-0.10413588583469391,0.02093314565718174,0.16500553488731384,-0.03322840854525566,-0.02994067221879959,0.033793143928050995,0.17785127460956573,0.24444176256656647,0.11156958341598511,0.009484045207500458,0.1600482165813446,-0.1355646252632141,-0.16963337361812592,0.10575167834758759,0.41852638125419617,-0.14258624613285065,-0.05348338931798935,0.12669526040554047,0.21564586460590363,0.2819015383720398,-0.2083178460597992,-0.06413213163614273,0.008548548445105553,0.2997143566608429,0.2185341715812683,0.056095968931913376,-0.047833286225795746,0.049218159168958664,-0.23001010715961456,0.02164090797305107,-0.10858171433210373,-0.06508417427539825,-0.1576623022556305,-0.02405226044356823,-2.346214532852173,0.16866512596607208,0.1663733422756195,-0.08036529272794724,-0.22604241967201233,-0.13151082396507263,0.23849546909332275,0.17689460515975952,0.06101180240511894,0.057122502475976944,0.019954025745391846,-0.06953766942024231,0.4753612279891968,0.04546910151839256,-0.01740783266723156,0.06103648617863655,0.233586847782135,0.03668695688247681,-0.011057805269956589,0.20548270642757416,0.1305614709854126,0.16045740246772766,0.3323500454425812,-0.07454046607017517,-0.03670330345630646,-0.10714138299226761,0.09264577925205231,0.22503411769866943,-0.04726805537939072,-0.10807032883167267,0.006373892538249493,-0.2710322141647339,-0.052167583256959915,-2.7313449382781982,0.21360188722610474,0.3656131327152252,-0.01676439680159092,-0.07372766733169556,-0.04313511773943901,-0.008737137541174889,0.1728217452764511,0.09002180397510529,0.1002718061208725,-0.13415567576885223,0.06037869304418564,-0.1969926655292511,0.13706673681735992,-0.08810295164585114,-0.07091423869132996,0.13741035759449005,0.1538960337638855,0.07868245989084244,-0.04243369400501251,-0.06509529054164886,-0.12743854522705078,-0.06386800110340118,0.0488421730697155,0.14038915932178497,0.11386991292238235,0.08829661458730698,-0.012657387182116508,-0.10733325034379959,-0.06052084267139435,0.25572121143341064,-0.05086119472980499,0.2440434843301773,0.00959775224328041,0.053914885967969894,0.23872917890548706,-0.02427995204925537,-0.0014529277104884386,-0.1477353721857071,0.28032025694847107,0.10355494171380997,0.08827771246433258,0.03316594287753105,-0.05084337294101715,0.20538979768753052,-0.15571436285972595,0.1155831515789032,0.1870577186346054,-0.10666827112436295,-0.09635086357593536,0.08927413076162338,0.03866243362426758,0.2138122171163559,-0.020421409979462624,0.016250118613243103,-0.39078831672668457,0.19228847324848175,0.0547792911529541,-0.12159259617328644,-0.06444405764341354,-0.012690259143710136,0.03420616313815117,-0.1755525916814804,3.368269920349121,0.01626056805253029,-0.04991937056183815,0.09437769651412964,0.1441579908132553,0.04446873068809509,0.08947357535362244,-0.04419272765517235,-0.151397705078125,0.25374460220336914,-0.05011020228266716,0.18272718787193298,-0.0027796123176813126,0.03401154652237892,-0.023310448974370956,0.18875199556350708,0.18460173904895782,0.041300415992736816,0.22739703953266144,-0.22597040235996246,0.24310819804668427,0.08682885766029358,0.11437717080116272,0.04457329213619232,-1.041977882385254,0.0956803485751152,-0.07075975090265274,-0.04661780223250389,0.20890597999095917,-0.17352473735809326,-0.041899342089891434,0.03199702501296997,-0.028125278651714325,0.13595278561115265,0.03010227158665657,-0.08140388131141663,0.11279714852571487,0.23252925276756287,0.12899810075759888,-0.1390814334154129,0.16744305193424225,0.14942020177841187,0.03200027719140053,0.02848316729068756,-0.08337774872779846,0.15983477234840393,-0.15925650298595428,-0.06595215201377869,-0.19432783126831055,0.034907836467027664,-0.05656914785504341,0.09609752893447876,-0.022785963490605354,-0.2259339690208435,-0.0371675118803978,-0.20046384632587433,-0.0449671633541584,0.1653379648923874,0.015310799703001976,-0.22771522402763367,-0.17048722505569458,-0.007433074060827494,-0.15633471310138702,0.17067644000053406,-0.049658723175525665,-0.060126930475234985,0.011289767920970917,-0.25076019763946533,-3.7230353355407715,-0.053520627319812775,-0.08823509514331818,0.2856690287590027,0.1949802190065384,-0.04402867332100868,0.009466087445616722,0.09326338022947311,0.2220044881105423,-0.1374860405921936,0.31200167536735535,0.12225282937288284,0.03195076063275337,0.13203632831573486,-0.34557998180389404,0.14727625250816345,0.0071933395229279995,-0.12121829390525818,0.04953980818390846,-0.08901131898164749,0.06110727787017822,0.2777182459831238,-0.10973948240280151,0.002239116933196783,-0.04203040897846222,-0.08843038231134415,-0.234135240316391,-0.2344447523355484,0.051807843148708344,-0.09010695666074753,-0.05309779569506645,-0.18371795117855072,0.10349062085151672,-0.14100301265716553,-0.17577360570430756,-2.8824973106384277,-0.04806099086999893,-0.13640214502811432,-0.09541761130094528,0.10598347336053848,-0.17777104675769806,0.2644617557525635,-0.10785529017448425,-0.18740186095237732,0.0812196359038353,0.08549118787050247,-0.05781549587845802,0.037944044917821884,0.1166156455874443,0.2088971734046936,0.17837966978549957,0.17494472861289978,0.013549022376537323,0.08754019439220428,0.11003009974956512,0.009433344937860966,-0.043023768812417984,-0.020154064521193504,-0.08622134476900101,0.0014842870878055692,0.2382824867963791,-0.3462458848953247,0.008069774135947227,-0.21961623430252075,-0.15936391055583954,-0.008375678211450577,-0.11907920241355896,-0.0774816945195198,0.014557632617652416,-0.16244512796401978,-0.18545137345790863,0.10803930461406708,0.23405171930789948,0.3258247673511505,0.09209369868040085,-0.15025891363620758,0.49524009227752686,0.08797764033079147,0.17590570449829102,0.37598496675491333,0.0860157310962677,0.07615608721971512,-0.16053658723831177,-0.07476929575204849,0.1286601573228836,-0.05530713126063347,-0.045627132058143616,1.0009183883666992,-0.08449693024158478,0.15100212395191193,-0.15342289209365845,0.28274431824684143,0.06648609787225723,-0.03348691388964653,0.07407717406749725,0.33852848410606384,-0.053611885756254196,0.13612288236618042,-0.06497044861316681,0.0013991668820381165,-0.22068218886852264,0.15156026184558868,-0.29373347759246826,0.03699757531285286,-0.02207116037607193,-0.10390086472034454,0.22853794693946838,0.007146747782826424,-0.8350633978843689,-0.1472955346107483,0.06577445566654205,-0.08747785538434982,0.08066825568675995,0.022000527009367943,0.03316669538617134,-0.22435371577739716,0.009755134582519531,-0.012880445457994938,0.2369915246963501,-0.13429880142211914,-0.018182823434472084,-0.08833888173103333,-0.026526866480708122,-0.32100680470466614,0.09673916548490524,-0.10556697100400925,0.09745141863822937,0.12322034686803818,0.0499374121427536,0.07858933508396149,0.014155772514641285,0.286393404006958,-0.7232865691184998,0.07566067576408386,-0.15875452756881714,0.051909189671278,-0.19390703737735748,-0.11849702149629593,-0.05806449428200722,-0.18690796196460724,-0.1420826017856598,-0.17027416825294495,0.3145548105239868,-0.02106974646449089,0.13864126801490784,0.0678873285651207,0.14291127026081085,0.055635321885347366,0.09375262260437012,0.7224842309951782,-0.035321999341249466,-0.030756467953324318,0.26936373114585876,0.029855160042643547,0.1453022062778473,0.12662561237812042,0.11600266396999359,-0.024821912869811058,-0.0734034925699234,-0.09239751845598221,0.019363494589924812,-0.04055160656571388,-0.24176687002182007,-0.2774708569049835,0.017690766602754593,0.03802889958024025,-0.005923709832131863,-0.04000386595726013,-0.521584153175354,-0.02310396172106266,-0.2690908908843994,-0.1260804384946823,0.20087043941020966,0.26749250292778015,-0.005079085938632488,0.2294442355632782,0.08504922688007355,0.008800693787634373,0.32467570900917053,-0.027434606105089188,0.2681828737258911,0.08011293411254883,0.0481206551194191,-0.0037312377244234085,0.26214882731437683,-0.0415220633149147,-0.24395215511322021,0.1516045331954956,-0.18330118060112,0.10333440452814102,0.00848415121436119,0.03316200152039528,-0.06862951070070267,-0.0508873425424099,-0.045405756682157516,0.03437868505716324,0.11121900379657745,-1.188586950302124,0.22208090126514435,0.12364674359560013,-0.024757973849773407,0.0848320946097374,-0.08092253655195236,-0.1391323059797287,0.27537214756011963,0.08617809414863586,0.008325602859258652,-0.09573289006948471,-0.07877682894468307,-0.049100104719400406,0.015725433826446533,0.03746725618839264,-0.08832328021526337,0.09991278499364853,0.048224225640296936,0.07493685185909271,0.08254688233137131,-0.053688451647758484,0.29658734798431396,0.09751768410205841,-0.1002267450094223,-0.06453704088926315,-0.003758360631763935,-0.01742841675877571,0.31861603260040283,0.08798956125974655,0.10958840698003769,0.06686142086982727,-0.24995660781860352,-0.3991354703903198,-0.05771632492542267,0.22476811707019806,0.19252826273441315,0.043241363018751144,-0.018202686682343483,0.14231756329536438,0.10173361748456955,-0.33105385303497314,0.23141057789325714,0.11094743013381958,-0.039357271045446396,0.3997723460197449,0.14792168140411377,-0.14883533120155334,0.07911884039640427,0.06601620465517044,-0.17541342973709106,-0.13918232917785645,-0.09327417612075806,-0.01069675013422966,-0.10750413686037064,0.02741342782974243,0.039089497178792953,-0.04182956740260124,-0.007800722029060125,-0.161638081073761,-0.0755794495344162,0.19661901891231537,-0.18919315934181213,-0.032832685858011246,0.2275262027978897,-0.1304279863834381,-0.5301291346549988,-0.1041492447257042,0.02219691313803196,0.005932886153459549,0.0857338234782219,0.24699077010154724,0.05125803500413895,-0.02975306659936905,0.14042489230632782,-0.3286597728729248,0.13572372496128082,0.021982908248901367,0.04488873854279518,0.02939230389893055,-0.19374454021453857,-0.015306157991290092,-0.2884308695793152,-0.193508580327034,0.19077688455581665,-0.03245115652680397,0.061577245593070984,-0.06076870113611221,0.06171824783086777,-0.017799120396375656,0.026664579287171364,-0.21031534671783447,-0.20895890891551971,0.14829620718955994,0.0570170059800148,0.11399901658296585,-0.0484810434281826,0.05546994507312775,0.014703312888741493,-0.07724844664335251,0.026489708572626114,-0.029375236481428146,0.2319519966840744,0.12894314527511597,0.1672135591506958,0.08190024644136429,0.0780520811676979,0.1899714469909668,0.09316284209489822,-0.20378108322620392,0.036112960427999496,0.013202270492911339,0.0962541401386261,-0.05881505832076073,0.02075904607772827,0.016715284436941147,-0.1642761081457138,-0.04161674901843071,-0.020412839949131012,1.987496018409729,0.29854413866996765,0.021652955561876297,0.04172214865684509,0.21236878633499146,0.04321183264255524,-0.014462471008300781,0.13973625004291534,-0.0967971608042717,0.1868802011013031,0.0012766580330207944,0.07596132904291153,-0.08304963260889053,0.1378810554742813,0.26559603214263916,0.18747812509536743,-0.01971864327788353,-0.26596641540527344,-0.2980121672153473,-0.012095811776816845,-0.33060792088508606,0.2874431908130646,0.21403653919696808,-0.0060373093001544476,0.009079208597540855,0.11277507990598679,0.05105315148830414,-0.14177624881267548,0.05613132566213608,0.0441603846848011,-0.04221189022064209,0.05176911875605583,0.1267293393611908,0.2943148910999298,-0.1180136650800705,0.024608904495835304,0.06933601200580597,-0.2577264904975891,-0.11896616965532303,0.036931153386831284,0.029921669512987137,-0.2080107480287552,0.3332382142543793,-0.026010675355792046,0.057263053953647614,0.3125497102737427,-0.03590346872806549,-0.22750215232372284,0.18422971665859222,0.14061541855335236,0.020020142197608948,-0.04807547479867935,-0.13124173879623413,0.10586956143379211,-0.06710168719291687,-0.09655938297510147,0.06174876168370247,-0.013168211095035076,-0.01811273582279682,0.25854310393333435,0.05147164314985275,0.15783865749835968,0.23458734154701233,-0.06622523069381714,0.12030379474163055,0.07891514152288437,-0.22879615426063538,0.16058459877967834,0.06252667307853699,0.06405411660671234,0.02904617227613926,0.1318594068288803,0.16391374170780182,0.11795535683631897,0.1337091028690338,-0.08537308871746063,0.2799404561519623,0.05024551972746849,-0.0710664838552475,-2.710127830505371,0.11221107840538025,0.07027765363454819,0.11185257881879807,-0.0225825235247612,0.2840336561203003,0.18193596601486206,-0.11630073189735413,0.06297792494297028,-0.1401999443769455,0.13384467363357544,0.2011152058839798,0.22974196076393127,0.08134147524833679,0.15278202295303345,0.07408127933740616,0.040768101811409,-0.10342663526535034,-0.03615357354283333,-0.10981683433055878,-0.044936653226614,0.06192398443818092,-0.06715600937604904,-0.20793582499027252,-0.26242247223854065,0.10629259794950485,-0.14347362518310547,-0.16843263804912567,0.07506398856639862,0.06696893274784088,-0.13482263684272766,0.18380022048950195,-0.048805929720401764,0.08511267602443695,-0.00727611081674695,-0.22274750471115112,-0.0782865583896637,-0.044011764228343964,0.00019400760356802493,0.07740891724824905,-0.07850564271211624,0.3384026288986206,-0.06558536738157272,0.07084488868713379,-0.11314225196838379,0.03946719318628311,0.26414522528648376,-0.2076142430305481,0.23669742047786713,-0.26610153913497925,-0.02977513149380684,0.1731744259595871,0.07553504407405853,-0.02078757807612419,0.15689729154109955,0.08301008492708206,0.11492779850959778,0.0647362768650055,-0.04178933799266815,-0.18059943616390228,-0.02449932135641575,0.03564099967479706,-0.01983925700187683,0.1003699079155922,0.17945390939712524,-0.07455868273973465,-0.10917429625988007,-0.02744700387120247,-0.029043715447187424,-0.04745282977819443,-0.09666401147842407,-0.09570226818323135,0.16645964980125427,0.12101862579584122,0.09184703975915909,-0.048317257314920425,0.2647932767868042,0.20055273175239563,0.06784064322710037,0.144740492105484,0.03895754739642143,-0.23085394501686096,0.005704541224986315,-0.03773563355207443,0.1924576610326767,-7.293099880218506,-0.22039924561977386,-0.15113480389118195,-0.08671952039003372,-0.06848803907632828,-0.1575799137353897,0.09079939126968384,-0.1259937733411789,0.04759528115391731,-0.07569680362939835,0.16346359252929688,-0.02398880571126938,-0.06762182712554932,-0.13868965208530426,0.1857331097126007,0.2787628173828125
